row_id,target
RBT_095926,5
RBT_095927,5
RBT_095928,2
RBT_095929,5
RBT_095930,5
RBT_095931,6
RBT_095932,3
RBT_095933,3
RBT_095934,5
RBT_095935,5
RBT_095936,1
RBT_095937,6
RBT_095938,2
RBT_095939,6
RBT_095940,2
RBT_095941,6
RBT_095942,7
RBT_095943,3
RBT_095944,1
RBT_095945,1
RBT_095946,6
RBT_095947,2
RBT_095948,7
RBT_095949,6
RBT_095950,4
RBT_095951,6
RBT_095952,6
RBT_095953,6
RBT_095954,3
RBT_095955,5
RBT_095956,2
RBT_095957,5
RBT_095958,5
RBT_095959,7
RBT_095960,1
RBT_095961,5
RBT_095962,6
RBT_095963,5
RBT_095964,4
RBT_095965,5
RBT_095966,7
RBT_095967,1
RBT_095968,3
RBT_095969,5
RBT_095970,5
RBT_095971,5
RBT_095972,2
RBT_095973,2
RBT_095974,7
RBT_095975,2
RBT_095976,6
RBT_095977,5
RBT_095978,4
RBT_095979,4
RBT_095980,4
RBT_095981,5
RBT_095982,4
RBT_095983,2
RBT_095984,6
RBT_095985,6
RBT_095986,1
RBT_095987,6
RBT_095988,6
RBT_095989,7
RBT_095990,5
RBT_095991,6
RBT_095992,6
RBT_095993,1
RBT_095994,6
RBT_095995,5
RBT_095996,5
RBT_095997,7
RBT_095998,1
RBT_095999,2
RBT_096000,5
RBT_096001,5
RBT_096002,6
RBT_096003,4
RBT_096004,6
RBT_096005,2
RBT_096006,5
RBT_096007,6
RBT_096008,5
RBT_096009,1
RBT_096010,5
RBT_096011,1
RBT_096012,5
RBT_096013,4
RBT_096014,4
RBT_096015,6
RBT_096016,7
RBT_096017,5
RBT_096018,5
RBT_096019,4
RBT_096020,5
RBT_096021,2
RBT_096022,6
RBT_096023,5
RBT_096024,4
RBT_096025,5
RBT_096026,7
RBT_096027,6
RBT_096028,3
RBT_096029,6
RBT_096030,5
RBT_096031,5
RBT_096032,6
RBT_096033,5
RBT_096034,2
RBT_096035,4
RBT_096036,7
RBT_096037,5
RBT_096038,6
RBT_096039,4
RBT_096040,6
RBT_096041,6
RBT_096042,3
RBT_096043,1
RBT_096044,5
RBT_096045,5
RBT_096046,1
RBT_096047,5
RBT_096048,5
RBT_096049,3
RBT_096050,2
RBT_096051,6
RBT_096052,7
RBT_096053,4
RBT_096054,3
RBT_096055,5
RBT_096056,4
RBT_096057,5
RBT_096058,1
RBT_096059,6
RBT_096060,1
RBT_096061,5
RBT_096062,5
RBT_096063,5
RBT_096064,4
RBT_096065,6
RBT_096066,5
RBT_096067,3
RBT_096068,4
RBT_096069,2
RBT_096070,1
RBT_096071,1
RBT_096072,5
RBT_096073,6
RBT_096074,7
RBT_096075,4
RBT_096076,4
RBT_096077,4
RBT_096078,6
RBT_096079,1
RBT_096080,4
RBT_096081,6
RBT_096082,5
RBT_096083,5
RBT_096084,7
RBT_096085,5
RBT_096086,5
RBT_096087,6
RBT_096088,6
RBT_096089,5
RBT_096090,4
RBT_096091,7
RBT_096092,4
RBT_096093,2
RBT_096094,7
RBT_096095,5
RBT_096096,5
RBT_096097,5
RBT_096098,4
RBT_096099,6
RBT_096100,3
RBT_096101,7
RBT_096102,5
RBT_096103,7
RBT_096104,4
RBT_096105,4
RBT_096106,2
RBT_096107,5
RBT_096108,5
RBT_096109,5
RBT_096110,5
RBT_096111,3
RBT_096112,1
RBT_096113,6
RBT_096114,5
RBT_096115,4
RBT_096116,1
RBT_096117,2
RBT_096118,5
RBT_096119,5
RBT_096120,4
RBT_096121,6
RBT_096122,6
RBT_096123,5
RBT_096124,6
RBT_096125,5
RBT_096126,2
RBT_096127,3
RBT_096128,5
RBT_096129,4
RBT_096130,5
RBT_096131,5
RBT_096132,5
RBT_096133,5
RBT_096134,7
RBT_096135,5
RBT_096136,4
RBT_096137,5
RBT_096138,3
RBT_096139,2
RBT_096140,5
RBT_096141,7
RBT_096142,6
RBT_096143,5
RBT_096144,7
RBT_096145,6
RBT_096146,7
RBT_096147,4
RBT_096148,5
RBT_096149,3
RBT_096150,1
RBT_096151,4
RBT_096152,5
RBT_096153,2
RBT_096154,5
RBT_096155,5
RBT_096156,6
RBT_096157,5
RBT_096158,5
RBT_096159,1
RBT_096160,7
RBT_096161,7
RBT_096162,5
RBT_096163,5
RBT_096164,6
RBT_096165,7
RBT_096166,5
RBT_096167,6
RBT_096168,3
RBT_096169,3
RBT_096170,6
RBT_096171,7
RBT_096172,5
RBT_096173,5
RBT_096174,4
RBT_096175,6
RBT_096176,6
RBT_096177,5
RBT_096178,2
RBT_096179,6
RBT_096180,6
RBT_096181,3
RBT_096182,4
RBT_096183,2
RBT_096184,5
RBT_096185,4
RBT_096186,3
RBT_096187,3
RBT_096188,5
RBT_096189,6
RBT_096190,4
RBT_096191,7
RBT_096192,6
RBT_096193,5
RBT_096194,2
RBT_096195,7
RBT_096196,5
RBT_096197,5
RBT_096198,5
RBT_096199,5
RBT_096200,6
RBT_096201,3
RBT_096202,6
RBT_096203,5
RBT_096204,2
RBT_096205,5
RBT_096206,5
RBT_096207,3
RBT_096208,5
RBT_096209,2
RBT_096210,6
RBT_096211,3
RBT_096212,6
RBT_096213,7
RBT_096214,5
RBT_096215,4
RBT_096216,2
RBT_096217,5
RBT_096218,7
RBT_096219,4
RBT_096220,3
RBT_096221,5
RBT_096222,5
RBT_096223,6
RBT_096224,4
RBT_096225,6
RBT_096226,5
RBT_096227,6
RBT_096228,5
RBT_096229,2
RBT_096230,4
RBT_096231,6
RBT_096232,6
RBT_096233,2
RBT_096234,5
RBT_096235,6
RBT_096236,6
RBT_096237,5
RBT_096238,3
RBT_096239,4
RBT_096240,5
RBT_096241,6
RBT_096242,4
RBT_096243,5
RBT_096244,5
RBT_096245,1
RBT_096246,6
RBT_096247,6
RBT_096248,1
RBT_096249,5
RBT_096250,6
RBT_096251,5
RBT_096252,5
RBT_096253,2
RBT_096254,6
RBT_096255,6
RBT_096256,5
RBT_096257,2
RBT_096258,5
RBT_096259,1
RBT_096260,6
RBT_096261,6
RBT_096262,5
RBT_096263,6
RBT_096264,5
RBT_096265,4
RBT_096266,5
RBT_096267,5
RBT_096268,6
RBT_096269,4
RBT_096270,6
RBT_096271,7
RBT_096272,5
RBT_096273,6
RBT_096274,5
RBT_096275,7
RBT_096276,1
RBT_096277,6
RBT_096278,5
RBT_096279,2
RBT_096280,6
RBT_096281,5
RBT_096282,5
RBT_096283,6
RBT_096284,4
RBT_096285,4
RBT_096286,4
RBT_096287,6
RBT_096288,7
RBT_096289,4
RBT_096290,5
RBT_096291,5
RBT_096292,6
RBT_096293,7
RBT_096294,4
RBT_096295,5
RBT_096296,7
RBT_096297,4
RBT_096298,4
RBT_096299,7
RBT_096300,5
RBT_096301,3
RBT_096302,7
RBT_096303,5
RBT_096304,3
RBT_096305,5
RBT_096306,6
RBT_096307,2
RBT_096308,4
RBT_096309,5
RBT_096310,2
RBT_096311,7
RBT_096312,5
RBT_096313,5
RBT_096314,1
RBT_096315,5
RBT_096316,3
RBT_096317,6
RBT_096318,4
RBT_096319,5
RBT_096320,4
RBT_096321,6
RBT_096322,6
RBT_096323,4
RBT_096324,4
RBT_096325,3
RBT_096326,6
RBT_096327,4
RBT_096328,2
RBT_096329,5
RBT_096330,1
RBT_096331,6
RBT_096332,4
RBT_096333,4
RBT_096334,7
RBT_096335,3
RBT_096336,3
RBT_096337,6
RBT_096338,7
RBT_096339,7
RBT_096340,5
RBT_096341,7
RBT_096342,5
RBT_096343,5
RBT_096344,5
RBT_096345,5
RBT_096346,6
RBT_096347,5
RBT_096348,5
RBT_096349,6
RBT_096350,5
RBT_096351,6
RBT_096352,6
RBT_096353,6
RBT_096354,1
RBT_096355,6
RBT_096356,7
RBT_096357,6
RBT_096358,6
RBT_096359,5
RBT_096360,3
RBT_096361,1
RBT_096362,4
RBT_096363,5
RBT_096364,4
RBT_096365,6
RBT_096366,7
RBT_096367,6
RBT_096368,5
RBT_096369,3
RBT_096370,6
RBT_096371,6
RBT_096372,2
RBT_096373,1
RBT_096374,7
RBT_096375,6
RBT_096376,7
RBT_096377,4
RBT_096378,5
RBT_096379,7
RBT_096380,4
RBT_096381,5
RBT_096382,5
RBT_096383,1
RBT_096384,6
RBT_096385,7
RBT_096386,5
RBT_096387,5
RBT_096388,5
RBT_096389,4
RBT_096390,2
RBT_096391,5
RBT_096392,4
RBT_096393,5
RBT_096394,5
RBT_096395,5
RBT_096396,6
RBT_096397,7
RBT_096398,3
RBT_096399,7
RBT_096400,7
RBT_096401,6
RBT_096402,2
RBT_096403,6
RBT_096404,5
RBT_096405,6
RBT_096406,5
RBT_096407,6
RBT_096408,3
RBT_096409,5
RBT_096410,5
RBT_096411,7
RBT_096412,6
RBT_096413,6
RBT_096414,3
RBT_096415,6
RBT_096416,5
RBT_096417,6
RBT_096418,7
RBT_096419,5
RBT_096420,6
RBT_096421,7
RBT_096422,3
RBT_096423,6
RBT_096424,3
RBT_096425,1
RBT_096426,7
RBT_096427,7
RBT_096428,1
RBT_096429,6
RBT_096430,6
RBT_096431,6
RBT_096432,4
RBT_096433,5
RBT_096434,4
RBT_096435,5
RBT_096436,7
RBT_096437,6
RBT_096438,5
RBT_096439,6
RBT_096440,5
RBT_096441,1
RBT_096442,2
RBT_096443,6
RBT_096444,4
RBT_096445,4
RBT_096446,6
RBT_096447,7
RBT_096448,5
RBT_096449,5
RBT_096450,5
RBT_096451,1
RBT_096452,6
RBT_096453,1
RBT_096454,4
RBT_096455,5
RBT_096456,5
RBT_096457,4
RBT_096458,5
RBT_096459,6
RBT_096460,5
RBT_096461,5
RBT_096462,3
RBT_096463,5
RBT_096464,1
RBT_096465,6
RBT_096466,3
RBT_096467,7
RBT_096468,5
RBT_096469,6
RBT_096470,5
RBT_096471,3
RBT_096472,5
RBT_096473,4
RBT_096474,4
RBT_096475,4
RBT_096476,4
RBT_096477,5
RBT_096478,2
RBT_096479,4
RBT_096480,5
RBT_096481,6
RBT_096482,5
RBT_096483,4
RBT_096484,5
RBT_096485,7
RBT_096486,5
RBT_096487,6
RBT_096488,7
RBT_096489,5
RBT_096490,6
RBT_096491,6
RBT_096492,3
RBT_096493,7
RBT_096494,5
RBT_096495,7
RBT_096496,6
RBT_096497,3
RBT_096498,3
RBT_096499,5
RBT_096500,4
RBT_096501,1
RBT_096502,7
RBT_096503,4
RBT_096504,6
RBT_096505,5
RBT_096506,5
RBT_096507,5
RBT_096508,7
RBT_096509,5
RBT_096510,5
RBT_096511,5
RBT_096512,5
RBT_096513,5
RBT_096514,5
RBT_096515,6
RBT_096516,7
RBT_096517,7
RBT_096518,2
RBT_096519,5
RBT_096520,5
RBT_096521,3
RBT_096522,5
RBT_096523,7
RBT_096524,3
RBT_096525,5
RBT_096526,6
RBT_096527,4
RBT_096528,5
RBT_096529,5
RBT_096530,2
RBT_096531,5
RBT_096532,2
RBT_096533,4
RBT_096534,4
RBT_096535,6
RBT_096536,3
RBT_096537,5
RBT_096538,5
RBT_096539,5
RBT_096540,6
RBT_096541,5
RBT_096542,6
RBT_096543,6
RBT_096544,6
RBT_096545,4
RBT_096546,7
RBT_096547,2
RBT_096548,4
RBT_096549,6
RBT_096550,1
RBT_096551,5
RBT_096552,3
RBT_096553,6
RBT_096554,7
RBT_096555,7
RBT_096556,2
RBT_096557,3
RBT_096558,5
RBT_096559,4
RBT_096560,5
RBT_096561,6
RBT_096562,3
RBT_096563,1
RBT_096564,6
RBT_096565,5
RBT_096566,2
RBT_096567,5
RBT_096568,6
RBT_096569,6
RBT_096570,5
RBT_096571,4
RBT_096572,5
RBT_096573,5
RBT_096574,7
RBT_096575,7
RBT_096576,5
RBT_096577,4
RBT_096578,5
RBT_096579,4
RBT_096580,7
RBT_096581,5
RBT_096582,4
RBT_096583,5
RBT_096584,2
RBT_096585,7
RBT_096586,5
RBT_096587,4
RBT_096588,1
RBT_096589,5
RBT_096590,7
RBT_096591,5
RBT_096592,4
RBT_096593,5
RBT_096594,5
RBT_096595,6
RBT_096596,3
RBT_096597,7
RBT_096598,4
RBT_096599,5
RBT_096600,7
RBT_096601,5
RBT_096602,6
RBT_096603,5
RBT_096604,1
RBT_096605,7
RBT_096606,5
RBT_096607,2
RBT_096608,7
RBT_096609,5
RBT_096610,5
RBT_096611,7
RBT_096612,5
RBT_096613,4
RBT_096614,3
RBT_096615,6
RBT_096616,4
RBT_096617,5
RBT_096618,5
RBT_096619,6
RBT_096620,6
RBT_096621,5
RBT_096622,5
RBT_096623,4
RBT_096624,5
RBT_096625,6
RBT_096626,5
RBT_096627,1
RBT_096628,5
RBT_096629,7
RBT_096630,2
RBT_096631,2
RBT_096632,5
RBT_096633,7
RBT_096634,1
RBT_096635,4
RBT_096636,2
RBT_096637,4
RBT_096638,5
RBT_096639,5
RBT_096640,4
RBT_096641,3
RBT_096642,4
RBT_096643,5
RBT_096644,4
RBT_096645,6
RBT_096646,6
RBT_096647,7
RBT_096648,3
RBT_096649,7
RBT_096650,3
RBT_096651,6
RBT_096652,6
RBT_096653,5
RBT_096654,6
RBT_096655,6
RBT_096656,5
RBT_096657,1
RBT_096658,5
RBT_096659,5
RBT_096660,5
RBT_096661,5
RBT_096662,6
RBT_096663,5
RBT_096664,7
RBT_096665,5
RBT_096666,3
RBT_096667,4
RBT_096668,3
RBT_096669,6
RBT_096670,3
RBT_096671,5
RBT_096672,7
RBT_096673,5
RBT_096674,5
RBT_096675,3
RBT_096676,6
RBT_096677,5
RBT_096678,7
RBT_096679,3
RBT_096680,1
RBT_096681,5
RBT_096682,2
RBT_096683,5
RBT_096684,5
RBT_096685,5
RBT_096686,7
RBT_096687,4
RBT_096688,3
RBT_096689,1
RBT_096690,4
RBT_096691,6
RBT_096692,4
RBT_096693,5
RBT_096694,7
RBT_096695,4
RBT_096696,5
RBT_096697,5
RBT_096698,5
RBT_096699,7
RBT_096700,5
RBT_096701,1
RBT_096702,1
RBT_096703,1
RBT_096704,5
RBT_096705,5
RBT_096706,6
RBT_096707,5
RBT_096708,7
RBT_096709,7
RBT_096710,6
RBT_096711,3
RBT_096712,5
RBT_096713,3
RBT_096714,5
RBT_096715,6
RBT_096716,4
RBT_096717,3
RBT_096718,4
RBT_096719,6
RBT_096720,6
RBT_096721,5
RBT_096722,5
RBT_096723,5
RBT_096724,6
RBT_096725,5
RBT_096726,4
RBT_096727,7
RBT_096728,5
RBT_096729,3
RBT_096730,5
RBT_096731,6
RBT_096732,2
RBT_096733,3
RBT_096734,1
RBT_096735,6
RBT_096736,2
RBT_096737,7
RBT_096738,5
RBT_096739,7
RBT_096740,5
RBT_096741,7
RBT_096742,7
RBT_096743,3
RBT_096744,2
RBT_096745,5
RBT_096746,5
RBT_096747,5
RBT_096748,2
RBT_096749,6
RBT_096750,3
RBT_096751,3
RBT_096752,6
RBT_096753,2
RBT_096754,6
RBT_096755,2
RBT_096756,6
RBT_096757,6
RBT_096758,4
RBT_096759,5
RBT_096760,4
RBT_096761,6
RBT_096762,2
RBT_096763,7
RBT_096764,6
RBT_096765,6
RBT_096766,7
RBT_096767,6
RBT_096768,2
RBT_096769,4
RBT_096770,5
RBT_096771,5
RBT_096772,1
RBT_096773,5
RBT_096774,6
RBT_096775,5
RBT_096776,7
RBT_096777,7
RBT_096778,6
RBT_096779,5
RBT_096780,5
RBT_096781,4
RBT_096782,7
RBT_096783,6
RBT_096784,6
RBT_096785,6
RBT_096786,6
RBT_096787,7
RBT_096788,6
RBT_096789,6
RBT_096790,5
RBT_096791,5
RBT_096792,5
RBT_096793,5
RBT_096794,6
RBT_096795,5
RBT_096796,4
RBT_096797,4
RBT_096798,7
RBT_096799,5
RBT_096800,2
RBT_096801,5
RBT_096802,5
RBT_096803,6
RBT_096804,6
RBT_096805,3
RBT_096806,1
RBT_096807,6
RBT_096808,5
RBT_096809,3
RBT_096810,7
RBT_096811,7
RBT_096812,6
RBT_096813,1
RBT_096814,3
RBT_096815,4
RBT_096816,1
RBT_096817,6
RBT_096818,2
RBT_096819,3
RBT_096820,5
RBT_096821,4
RBT_096822,4
RBT_096823,7
RBT_096824,7
RBT_096825,5
RBT_096826,3
RBT_096827,6
RBT_096828,7
RBT_096829,7
RBT_096830,5
RBT_096831,3
RBT_096832,6
RBT_096833,5
RBT_096834,5
RBT_096835,3
RBT_096836,4
RBT_096837,5
RBT_096838,5
RBT_096839,5
RBT_096840,6
RBT_096841,7
RBT_096842,1
RBT_096843,6
RBT_096844,2
RBT_096845,7
RBT_096846,6
RBT_096847,5
RBT_096848,5
RBT_096849,5
RBT_096850,5
RBT_096851,7
RBT_096852,7
RBT_096853,1
RBT_096854,6
RBT_096855,6
RBT_096856,7
RBT_096857,7
RBT_096858,5
RBT_096859,5
RBT_096860,5
RBT_096861,4
RBT_096862,4
RBT_096863,5
RBT_096864,4
RBT_096865,6
RBT_096866,6
RBT_096867,7
RBT_096868,3
RBT_096869,5
RBT_096870,6
RBT_096871,5
RBT_096872,2
RBT_096873,4
RBT_096874,5
RBT_096875,5
RBT_096876,6
RBT_096877,5
RBT_096878,7
RBT_096879,7
RBT_096880,4
RBT_096881,5
RBT_096882,5
RBT_096883,4
RBT_096884,5
RBT_096885,5
RBT_096886,3
RBT_096887,2
RBT_096888,5
RBT_096889,5
RBT_096890,2
RBT_096891,5
RBT_096892,6
RBT_096893,5
RBT_096894,6
RBT_096895,3
RBT_096896,2
RBT_096897,6
RBT_096898,7
RBT_096899,4
RBT_096900,5
RBT_096901,5
RBT_096902,6
RBT_096903,5
RBT_096904,3
RBT_096905,2
RBT_096906,1
RBT_096907,3
RBT_096908,3
RBT_096909,1
RBT_096910,2
RBT_096911,1
RBT_096912,5
RBT_096913,1
RBT_096914,7
RBT_096915,5
RBT_096916,7
RBT_096917,5
RBT_096918,3
RBT_096919,6
RBT_096920,4
RBT_096921,1
RBT_096922,3
RBT_096923,5
RBT_096924,5
RBT_096925,2
RBT_096926,4
RBT_096927,7
RBT_096928,6
RBT_096929,2
RBT_096930,4
RBT_096931,6
RBT_096932,3
RBT_096933,5
RBT_096934,5
RBT_096935,2
RBT_096936,5
RBT_096937,7
RBT_096938,4
RBT_096939,7
RBT_096940,6
RBT_096941,6
RBT_096942,7
RBT_096943,5
RBT_096944,3
RBT_096945,2
RBT_096946,7
RBT_096947,5
RBT_096948,6
RBT_096949,6
RBT_096950,5
RBT_096951,5
RBT_096952,5
RBT_096953,6
RBT_096954,2
RBT_096955,6
RBT_096956,6
RBT_096957,2
RBT_096958,3
RBT_096959,7
RBT_096960,5
RBT_096961,5
RBT_096962,2
RBT_096963,3
RBT_096964,7
RBT_096965,1
RBT_096966,6
RBT_096967,5
RBT_096968,4
RBT_096969,5
RBT_096970,5
RBT_096971,7
RBT_096972,4
RBT_096973,5
RBT_096974,5
RBT_096975,5
RBT_096976,5
RBT_096977,6
RBT_096978,6
RBT_096979,7
RBT_096980,7
RBT_096981,3
RBT_096982,5
RBT_096983,6
RBT_096984,7
RBT_096985,3
RBT_096986,6
RBT_096987,3
RBT_096988,5
RBT_096989,5
RBT_096990,6
RBT_096991,7
RBT_096992,7
RBT_096993,7
RBT_096994,4
RBT_096995,3
RBT_096996,3
RBT_096997,2
RBT_096998,7
RBT_096999,5
RBT_097000,7
RBT_097001,6
RBT_097002,7
RBT_097003,6
RBT_097004,4
RBT_097005,3
RBT_097006,4
RBT_097007,5
RBT_097008,1
RBT_097009,5
RBT_097010,5
RBT_097011,2
RBT_097012,6
RBT_097013,6
RBT_097014,2
RBT_097015,3
RBT_097016,5
RBT_097017,5
RBT_097018,7
RBT_097019,5
RBT_097020,6
RBT_097021,4
RBT_097022,4
RBT_097023,3
RBT_097024,6
RBT_097025,4
RBT_097026,1
RBT_097027,4
RBT_097028,4
RBT_097029,5
RBT_097030,6
RBT_097031,6
RBT_097032,7
RBT_097033,5
RBT_097034,5
RBT_097035,4
RBT_097036,6
RBT_097037,5
RBT_097038,4
RBT_097039,5
RBT_097040,4
RBT_097041,7
RBT_097042,3
RBT_097043,5
RBT_097044,4
RBT_097045,3
RBT_097046,4
RBT_097047,4
RBT_097048,5
RBT_097049,5
RBT_097050,6
RBT_097051,2
RBT_097052,4
RBT_097053,4
RBT_097054,6
RBT_097055,3
RBT_097056,3
RBT_097057,2
RBT_097058,5
RBT_097059,6
RBT_097060,6
RBT_097061,6
RBT_097062,4
RBT_097063,5
RBT_097064,3
RBT_097065,7
RBT_097066,2
RBT_097067,6
RBT_097068,1
RBT_097069,5
RBT_097070,6
RBT_097071,5
RBT_097072,6
RBT_097073,2
RBT_097074,5
RBT_097075,5
RBT_097076,6
RBT_097077,4
RBT_097078,3
RBT_097079,6
RBT_097080,7
RBT_097081,7
RBT_097082,5
RBT_097083,7
RBT_097084,4
RBT_097085,5
RBT_097086,3
RBT_097087,4
RBT_097088,3
RBT_097089,2
RBT_097090,1
RBT_097091,5
RBT_097092,6
RBT_097093,5
RBT_097094,5
RBT_097095,6
RBT_097096,5
RBT_097097,5
RBT_097098,5
RBT_097099,2
RBT_097100,4
RBT_097101,6
RBT_097102,1
RBT_097103,3
RBT_097104,5
RBT_097105,6
RBT_097106,5
RBT_097107,6
RBT_097108,7
RBT_097109,2
RBT_097110,4
RBT_097111,6
RBT_097112,2
RBT_097113,4
RBT_097114,7
RBT_097115,3
RBT_097116,6
RBT_097117,5
RBT_097118,3
RBT_097119,5
RBT_097120,5
RBT_097121,5
RBT_097122,4
RBT_097123,1
RBT_097124,5
RBT_097125,2
RBT_097126,3
RBT_097127,7
RBT_097128,1
RBT_097129,5
RBT_097130,2
RBT_097131,6
RBT_097132,5
RBT_097133,4
RBT_097134,4
RBT_097135,5
RBT_097136,6
RBT_097137,1
RBT_097138,1
RBT_097139,5
RBT_097140,6
RBT_097141,3
RBT_097142,6
RBT_097143,5
RBT_097144,5
RBT_097145,5
RBT_097146,6
RBT_097147,3
RBT_097148,4
RBT_097149,5
RBT_097150,6
RBT_097151,3
RBT_097152,5
RBT_097153,6
RBT_097154,2
RBT_097155,5
RBT_097156,3
RBT_097157,3
RBT_097158,4
RBT_097159,5
RBT_097160,5
RBT_097161,3
RBT_097162,2
RBT_097163,4
RBT_097164,1
RBT_097165,4
RBT_097166,6
RBT_097167,7
RBT_097168,3
RBT_097169,5
RBT_097170,4
RBT_097171,3
RBT_097172,5
RBT_097173,3
RBT_097174,1
RBT_097175,3
RBT_097176,4
RBT_097177,1
RBT_097178,6
RBT_097179,5
RBT_097180,1
RBT_097181,3
RBT_097182,5
RBT_097183,1
RBT_097184,4
RBT_097185,2
RBT_097186,5
RBT_097187,7
RBT_097188,5
RBT_097189,5
RBT_097190,5
RBT_097191,4
RBT_097192,6
RBT_097193,5
RBT_097194,5
RBT_097195,1
RBT_097196,6
RBT_097197,5
RBT_097198,2
RBT_097199,3
RBT_097200,4
RBT_097201,4
RBT_097202,5
RBT_097203,6
RBT_097204,5
RBT_097205,5
RBT_097206,4
RBT_097207,5
RBT_097208,6
RBT_097209,4
RBT_097210,6
RBT_097211,5
RBT_097212,2
RBT_097213,7
RBT_097214,5
RBT_097215,6
RBT_097216,5
RBT_097217,2
RBT_097218,5
RBT_097219,5
RBT_097220,4
RBT_097221,5
RBT_097222,5
RBT_097223,1
RBT_097224,7
RBT_097225,5
RBT_097226,5
RBT_097227,3
RBT_097228,6
RBT_097229,4
RBT_097230,2
RBT_097231,6
RBT_097232,5
RBT_097233,4
RBT_097234,7
RBT_097235,6
RBT_097236,1
RBT_097237,6
RBT_097238,3
RBT_097239,1
RBT_097240,3
RBT_097241,1
RBT_097242,5
RBT_097243,6
RBT_097244,3
RBT_097245,3
RBT_097246,3
RBT_097247,5
RBT_097248,5
RBT_097249,1
RBT_097250,5
RBT_097251,2
RBT_097252,5
RBT_097253,5
RBT_097254,6
RBT_097255,6
RBT_097256,5
RBT_097257,5
RBT_097258,5
RBT_097259,4
RBT_097260,7
RBT_097261,5
RBT_097262,7
RBT_097263,5
RBT_097264,7
RBT_097265,3
RBT_097266,5
RBT_097267,6
RBT_097268,7
RBT_097269,6
RBT_097270,5
RBT_097271,6
RBT_097272,1
RBT_097273,6
RBT_097274,4
RBT_097275,1
RBT_097276,6
RBT_097277,6
RBT_097278,5
RBT_097279,4
RBT_097280,2
RBT_097281,6
RBT_097282,1
RBT_097283,6
RBT_097284,6
RBT_097285,7
RBT_097286,5
RBT_097287,2
RBT_097288,2
RBT_097289,4
RBT_097290,6
RBT_097291,1
RBT_097292,3
RBT_097293,5
RBT_097294,2
RBT_097295,6
RBT_097296,5
RBT_097297,5
RBT_097298,1
RBT_097299,2
RBT_097300,6
RBT_097301,6
RBT_097302,1
RBT_097303,7
RBT_097304,4
RBT_097305,5
RBT_097306,6
RBT_097307,7
RBT_097308,7
RBT_097309,5
RBT_097310,3
RBT_097311,6
RBT_097312,7
RBT_097313,5
RBT_097314,7
RBT_097315,5
RBT_097316,3
RBT_097317,5
RBT_097318,5
RBT_097319,5
RBT_097320,6
RBT_097321,7
RBT_097322,5
RBT_097323,7
RBT_097324,7
RBT_097325,5
RBT_097326,7
RBT_097327,2
RBT_097328,4
RBT_097329,6
RBT_097330,5
RBT_097331,1
RBT_097332,1
RBT_097333,7
RBT_097334,5
RBT_097335,3
RBT_097336,7
RBT_097337,7
RBT_097338,5
RBT_097339,6
RBT_097340,5
RBT_097341,5
RBT_097342,7
RBT_097343,1
RBT_097344,5
RBT_097345,6
RBT_097346,6
RBT_097347,3
RBT_097348,5
RBT_097349,5
RBT_097350,6
RBT_097351,5
RBT_097352,4
RBT_097353,6
RBT_097354,7
RBT_097355,1
RBT_097356,5
RBT_097357,2
RBT_097358,5
RBT_097359,5
RBT_097360,3
RBT_097361,6
RBT_097362,5
RBT_097363,5
RBT_097364,5
RBT_097365,7
RBT_097366,5
RBT_097367,7
RBT_097368,5
RBT_097369,3
RBT_097370,6
RBT_097371,5
RBT_097372,4
RBT_097373,4
RBT_097374,6
RBT_097375,5
RBT_097376,5
RBT_097377,5
RBT_097378,3
RBT_097379,5
RBT_097380,2
RBT_097381,5
RBT_097382,7
RBT_097383,5
RBT_097384,1
RBT_097385,6
RBT_097386,6
RBT_097387,6
RBT_097388,4
RBT_097389,1
RBT_097390,5
RBT_097391,5
RBT_097392,1
RBT_097393,2
RBT_097394,5
RBT_097395,7
RBT_097396,7
RBT_097397,7
RBT_097398,3
RBT_097399,6
RBT_097400,7
RBT_097401,5
RBT_097402,5
RBT_097403,4
RBT_097404,6
RBT_097405,4
RBT_097406,2
RBT_097407,5
RBT_097408,3
RBT_097409,5
RBT_097410,5
RBT_097411,6
RBT_097412,6
RBT_097413,6
RBT_097414,5
RBT_097415,2
RBT_097416,7
RBT_097417,6
RBT_097418,6
RBT_097419,7
RBT_097420,7
RBT_097421,7
RBT_097422,3
RBT_097423,5
RBT_097424,7
RBT_097425,6
RBT_097426,6
RBT_097427,7
RBT_097428,4
RBT_097429,3
RBT_097430,5
RBT_097431,7
RBT_097432,2
RBT_097433,5
RBT_097434,6
RBT_097435,5
RBT_097436,7
RBT_097437,5
RBT_097438,4
RBT_097439,6
RBT_097440,6
RBT_097441,4
RBT_097442,5
RBT_097443,5
RBT_097444,6
RBT_097445,6
RBT_097446,5
RBT_097447,5
RBT_097448,4
RBT_097449,1
RBT_097450,7
RBT_097451,6
RBT_097452,3
RBT_097453,5
RBT_097454,5
RBT_097455,4
RBT_097456,2
RBT_097457,5
RBT_097458,4
RBT_097459,6
RBT_097460,7
RBT_097461,5
RBT_097462,6
RBT_097463,7
RBT_097464,3
RBT_097465,6
RBT_097466,5
RBT_097467,3
RBT_097468,4
RBT_097469,6
RBT_097470,7
RBT_097471,2
RBT_097472,5
RBT_097473,5
RBT_097474,4
RBT_097475,3
RBT_097476,6
RBT_097477,4
RBT_097478,5
RBT_097479,3
